videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt
a51VH9BYzZA,聞いて感動して涙が出た...夜に星を観察しながら聞いてるとさらに感動するいい曲...地球の星だなあ...,"聞いて感動して涙が出た...
夜に星を観察しながら聞いてるとさらに感動するいい曲...
地球の星だなあ...",Autumn Music,https://yt3.ggpht.com/ytc/AMLnZu857_bt3tPd7ZpcdlD1UYAo4Im2KJMGp4VR03AJa9UnS9oGIQH8ElEC3Vz6v-5x=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-gxQ4tkzZcs5eaplLn6PNw,UC-gxQ4tkzZcs5eaplLn6PNw,True,none,40,2022-10-02T09:38:22Z,2022-10-02T09:38:22Z
a51VH9BYzZA,あ～・・・この曲初めて聞いたには8か月前か、いまでも全く色あせない。何十回も聞いてるけど、この曲はすいちゃんのためにある曲なんだなぁ～ってしみじみ思う。星街すいせいって、すごいアーティストだと思うよ。,"あ～・・・この曲初めて聞いたには8か月前か、いまでも全く色あせない。

何十回も聞いてるけど、この曲はすいちゃんのためにある曲なんだなぁ～ってしみじみ思う。
星街すいせいって、すごいアーティストだと思うよ。",ジョージ,https://yt3.ggpht.com/ytc/AMLnZu_BA1ir7Xwm4PlD89ZOpJja3TsNbH8_t0SVBsYh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC60uwUz1Y24ToZ7hxjuJaHg,UC60uwUz1Y24ToZ7hxjuJaHg,True,none,32,2022-08-16T12:34:13Z,2022-08-16T12:34:13Z
a51VH9BYzZA,2022年10月13日、1600万再生突破おめでとうございます！ラジオやライブで流れるたびに、この曲の新たな魅力が引き出されていると感じます。いつだったかイノタクさんが、すいちゃんは曲を一段階上に引っ張り上げると評していましたが、それを実感しています。2022年9月17日、1500万再生突破2022年8月23日、1400万再生突破,"2022年10月13日、1600万再生突破おめでとうございます！
ラジオやライブで流れるたびに、この曲の新たな魅力が引き出されていると感じます。
いつだったかイノタクさんが、すいちゃんは曲を一段階上に引っ張り上げると評していましたが、それを実感しています。


2022年9月17日、1500万再生突破
2022年8月23日、1400万再生突破",宮代暁,https://yt3.ggpht.com/ytc/AMLnZu_1iFwBnVzJg4EnkfnS2IudSh54HixMcvuiIi_K=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmjEDQpF5ldl6-RsJ4Au9-A,UCmjEDQpF5ldl6-RsJ4Au9-A,True,none,15,2022-08-24T00:08:39Z,2022-10-13T08:56:24Z
a51VH9BYzZA,This MV is going to be *Stellar* in more ways than one ww ,This MV is going to be *Stellar* in more ways than one ww ,Absolute Zero,https://yt3.ggpht.com/ytc/AMLnZu9JyE2OxaymY08iIzzRCwGjuo1q1keT-qordTnd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0n83khlA76NRfDfm7BNtkQ,UC0n83khlA76NRfDfm7BNtkQ,True,none,782,2021-10-06T14:59:53Z,2021-10-06T14:59:53Z
a51VH9BYzZA,V興味ないけどこの人の歌は大好き,V興味ないけどこの人の歌は大好き,大根ぞ,https://yt3.ggpht.com/XEOyPtukloWVgA8T2XFXrT8WFjsb4pzFxWZAd18DgAyvOYBNeyVcZvKJls_lH6MeoEs3WJCio9s=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCI1EB5cu_WzvQ5rVoqZN4Iw,UCI1EB5cu_WzvQ5rVoqZN4Iw,True,none,19,2022-06-11T06:21:55Z,2022-06-11T06:21:55Z
a51VH9BYzZA,とっても格好良かったです！,とっても格好良かったです！,白蛇,https://yt3.ggpht.com/O9CnPzqJCA-qNc5BcElDYF24QEqNTKbLgPpacfJIM9VahDYD0VrVVGGV2MKjKZ7JlCCgixVuNg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkgQZSNK7BJ72X5ugvyZxzw,UCkgQZSNK7BJ72X5ugvyZxzw,True,none,3,2022-09-12T03:53:05Z,2022-09-12T03:53:05Z
a51VH9BYzZA,vカニよかった。星街すいせいに出会えて本当に良かった。これからも推し続ける。大好き。,vカニよかった。星街すいせいに出会えて本当に良かった。これからも推し続ける。大好き。,えんどうまめ,https://yt3.ggpht.com/ytc/AMLnZu_q31F7rTX9QovWZIe-HWoBxzIcdmKIZ-Q2Y4j6-eal8RTwMnZCWOxMuzQdmp575QU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLkHkPEB4GBk_EeOUUJYWSw,UCLkHkPEB4GBk_EeOUUJYWSw,True,none,38,2022-06-12T13:01:34Z,2022-06-12T13:01:34Z
a51VH9BYzZA,声の伸びが凄い、心地いい歌声。何回聞いても飽きそうにない。もっと早く知りたかった、自分を責めています。,声の伸びが凄い、心地いい歌声。何回聞いても飽きそうにない。もっと早く知りたかった、自分を責めています。,松本カズミ,https://yt3.ggpht.com/ytc/AMLnZu-NNdpKfnkpAysMapDYd23wJFU8QamfIU98OXLLAw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCp64EanZ31C7uIyOBbkni-w,UCp64EanZ31C7uIyOBbkni-w,True,none,20,2022-07-21T13:35:59Z,2022-07-21T13:35:59Z
a51VH9BYzZA,ラヴィットで紹介されてて聴きにきました。初めてこの曲を聴いたのですが、歌唱力に惚れました。,"ラヴィットで紹介されてて聴きにきました。
初めてこの曲を聴いたのですが、
歌唱力に惚れました。",捺,https://yt3.ggpht.com/cMTrTJxLco-_bO53LgEvyxAW963aBFQmnkygtpr8d2LK4i7EQg1WNbueCKwSBfD3yubQ9YZHvGY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLJxhEOU_SHQlCsdwIrR0fQ,UCLJxhEOU_SHQlCsdwIrR0fQ,True,none,206,2022-01-31T23:13:54Z,2022-02-01T12:21:46Z
a51VH9BYzZA,happy 1 year anniversary of stellar stellar suisei,happy 1 year anniversary of stellar stellar suisei,gabriel tenorio,https://yt3.ggpht.com/ytc/AMLnZu-Op7IfYH0SieQ2BPfwgX51tHSaFVeUtRyG8w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCybqKZjfkjgH_2mPGlLpF5g,UCybqKZjfkjgH_2mPGlLpF5g,True,none,5,2022-10-07T16:43:29Z,2022-10-07T16:43:29Z
a51VH9BYzZA,何回聴いても鳥肌立つ凄い,"何回聴いても鳥肌立つ
凄い",ちょむsuke,https://yt3.ggpht.com/ytc/AMLnZu99eCyIUQkeQUcMsL3m-ThIaE5IJKFMPyTN1TkRpA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdgyMk4tPV5M8Yc0j73vJ8g,UCdgyMk4tPV5M8Yc0j73vJ8g,True,none,2,2022-11-01T13:16:01Z,2022-11-01T13:16:01Z
a51VH9BYzZA,自分はEDMとかパンクロックが大好きで、「聴くとテンションの上がる曲」は沢山聴いてきたけど、「聴くと元気が出る曲」はこれが初めてだったからこの曲は本当に好き,自分はEDMとかパンクロックが大好きで、「聴くとテンションの上がる曲」は沢山聴いてきたけど、「聴くと元気が出る曲」はこれが初めてだったからこの曲は本当に好き,Mow,https://yt3.ggpht.com/_RCicRguOdzlQpAL3w076F6-YMKR0dTViLDi0Hsx4Oi365N3xueMsATNaC37NacO9mhZijoHlQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPYp1Vv79DMUMdVnC01siLw,UCPYp1Vv79DMUMdVnC01siLw,True,none,11,2022-08-04T14:23:11Z,2022-08-04T14:23:11Z
a51VH9BYzZA,すいちゃんの｢Stellar Stellar｣を聴くきっかけになったのはみこちが配信で口ずさんでた｢だぁってぶぉくはほぉしだぁからぁぁ｣きっかけをくれたみこちとこんな素敵な歌を歌ってくれているすいちゃんに感謝感謝(இдஇ; )✨MVも最高やで✩.*˚車を運転中に聴くすいちゃんが特に好きなのでドライブする時間がめっちゃ増えた〜🚗🎶,"すいちゃんの｢Stellar Stellar｣を聴くきっかけになったのはみこちが配信で口ずさんでた｢だぁってぶぉくはほぉしだぁからぁぁ｣
きっかけをくれたみこちとこんな素敵な歌を歌ってくれているすいちゃんに感謝感謝(இдஇ; )✨
MVも最高やで✩.*˚
車を運転中に聴くすいちゃんが特に好きなのでドライブする時間がめっちゃ増えた〜🚗🎶",パンケーキ食べたい野生のシムネ,https://yt3.ggpht.com/R4OHIUA5JHqAgD-kOKfqpHd6p9JeIXtknNZdQq1AhwPpt4D0MKwM0a13zldfxgLrmHvA1cKt_g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1haW1tgCrZ3x2YTkZ77VTw,UC1haW1tgCrZ3x2YTkZ77VTw,True,none,18,2022-10-04T13:53:22Z,2022-10-04T13:53:22Z
a51VH9BYzZA,1stアルバム、一曲目にこの曲が流れて、このアルバム最高じゃんって確信したぐらい大好きです。。。MVも見事にこの曲の透き通った雰囲気を表現しててほんとによかったです。,1stアルバム、一曲目にこの曲が流れて、このアルバム最高じゃんって確信したぐらい大好きです。。。MVも見事にこの曲の透き通った雰囲気を表現しててほんとによかったです。,なみだちゃん,https://yt3.ggpht.com/_tX6QOtbb3UYzxmRCXkd4gbtS9m63uUcvr6Y7MUs0LKcLhskO3X0d9cuHDiaoTm_euU1HqxPaJ8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCE8JptC8PCRwAC7UdzdJYIQ,UCE8JptC8PCRwAC7UdzdJYIQ,True,none,79,2021-10-08T09:07:50Z,2021-10-08T09:07:50Z
a51VH9BYzZA,自然と涙出るしカッコいいしさ、なにより眩しいすいちゃんは俺たちの星だぁぁ！！,"自然と涙出るしカッコいいしさ、なにより眩しい
すいちゃんは俺たちの星だぁぁ！！",旅するあんころver.1.2,https://yt3.ggpht.com/aereMcJjls3rQP2OtEkP7KwLy1aAeAQgUTyZ1vZhNitlZqNQA55o0L2uOkItr0Hbovch2N7vXl4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjUSbYRr1aJ3Et5eXcQCEzA,UCjUSbYRr1aJ3Et5eXcQCEzA,True,none,10,2022-06-26T04:13:32Z,2022-06-26T04:13:32Z
a51VH9BYzZA,stellar stellar リリース一周年おめでとうございます！！,stellar stellar リリース一周年おめでとうございます！！,j_kon︎︎︎︎︎,https://yt3.ggpht.com/pEiymOMkPuZepKP9tFQZHXWjdVU3vcAwUb_uHxJSnjBVn_VHiugIuxmTKednO75na811Wuq1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWXJHMk7fu693P3MPLx79rA,UCWXJHMk7fu693P3MPLx79rA,True,none,4,2022-09-28T15:28:21Z,2022-09-28T15:28:21Z
a51VH9BYzZA,いい歌声最高,いい歌声最高,ナタ,https://yt3.ggpht.com/TyHmXxV1vffesG_1_O2XOwx3QdK17jgM9xq5HTo4QNbzhR5s63WR75xnXKW9NHpONb9GAM8K=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrLjWHZfKKdImKlZt6Jc_qA,UCrLjWHZfKKdImKlZt6Jc_qA,True,none,10,2022-08-06T15:43:33Z,2022-08-06T15:43:33Z
a51VH9BYzZA,音楽アプリで聴くのもいいけどやっぱりMVがいいよね,音楽アプリで聴くのもいいけどやっぱりMVがいいよね,てつ,https://yt3.ggpht.com/ayXdbZrf7QoG55y0cZhXZQb8fYrNuXPYBa_SupXI2AVH-ojuW6pOsGASc5XfEDSezrw7uTLM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvpiS3iAmfaxWvQj17EXfKg,UCvpiS3iAmfaxWvQj17EXfKg,True,none,33,2022-08-19T15:35:08Z,2022-08-19T15:35:08Z
a51VH9BYzZA,こういうのでアカペラで歌うのって本当に上手い人じゃないとできないよね最初のアカペラはすいちゃんの歌の上手さが伝わってくる,"こういうのでアカペラで歌うのって本当に上手い人じゃないとできないよね
最初のアカペラはすいちゃんの歌の上手さが伝わってくる",山田,https://yt3.ggpht.com/Hyg7MuvcLYuOqmjO3_yNH07N8Vr2MZeRj5ex-c0npfbxCQY5Wssd4zovCuuw9CSj2PPc-LskAQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNm3VXbR90eAGRq08NBObig,UCNm3VXbR90eAGRq08NBObig,True,none,66,2022-02-02T13:07:31Z,2022-02-02T13:07:31Z
a51VH9BYzZA,最近聞き始めたけどStellar Stellarかっこよくてめっちゃ好きになった！,最近聞き始めたけどStellar Stellarかっこよくてめっちゃ好きになった！,納豆大好きマン!,https://yt3.ggpht.com/ytc/AMLnZu_vf7fGb5EkhnyikmVQEY5Ld7fKmTp2qBvnXxBa=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwNUnOT-xsRvavRffpPQtLA,UCwNUnOT-xsRvavRffpPQtLA,True,none,13,2022-07-01T03:51:29Z,2022-07-01T03:51:29Z
a51VH9BYzZA,VTuberであり、一人のアーティストでもある最初は先入観からＶtuberはアニメ声の方ばかりなんだと思ってました、この方はそこら辺の歌手より凄いんじゃないかと思いました。これからも応援してます☄💫,"VTuberであり、一人のアーティストでもある

最初は先入観からＶtuberはアニメ声の方ばかりなんだと思ってました、この方はそこら辺の歌手より凄いんじゃないかと思いました。
これからも応援してます☄💫",teturou,https://yt3.ggpht.com/MfxrK-mmKC9BvrtFEUAQmPCOEatOVUI6EK1Zdvg8UPU1v6PgMSR4peXP1-OGvAbDobiKSj5-=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCG5APk8Bz9b7NmXbKeRD84Q,UCG5APk8Bz9b7NmXbKeRD84Q,True,none,74,2022-09-21T16:22:20Z,2022-09-21T16:22:20Z
a51VH9BYzZA,すいちゃん最近ラジオやテレビの出演が多くて、大体この曲と共に紹介されるから自然と耳にすることも多かったんだど、いつどこで何度聴いてもStellar Stellarは心に響くなあと思う,すいちゃん最近ラジオやテレビの出演が多くて、大体この曲と共に紹介されるから自然と耳にすることも多かったんだど、いつどこで何度聴いてもStellar Stellarは心に響くなあと思う,かにるび,https://yt3.ggpht.com/B_BqSvRE5wd053YI76DtTEyncN-ACgL4ku8L5GKSjyDbr5To9kaXonwH1TJKtaroWG7iKRMhpR0=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSR4HXOtKgCE6nh3ajp-M9g,UCSR4HXOtKgCE6nh3ajp-M9g,True,none,12,2022-08-30T13:29:39Z,2022-08-30T13:29:39Z
a51VH9BYzZA,やっぱいいわー復帰待ってる！！！,やっぱいいわー復帰待ってる！！！,ZONE,https://yt3.ggpht.com/hVvCG_am31aHOvkFNyHlu1gzE6es4LXj6nvkDCQrmwWXwZHxF3xvbZ-Pn_Zh9x9RmgQwHOhh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCeOvxbn25cGnR82m1uQtFZA,UCeOvxbn25cGnR82m1uQtFZA,True,none,18,2022-09-29T15:02:15Z,2022-09-29T15:02:15Z
a51VH9BYzZA,すいちゃんの曲は「明けない夜はない」って思わせるんじゃなくて「夜だってきれいなんだから、悲しまなくても大丈夫」って感じられる。すい星のごとく夜の美しさと明るさを教えてくれる、素敵な曲です。追記:好評価五百！こんなことはじめてなのでとても嬉しいです！感謝！,"すいちゃんの曲は「明けない夜はない」って思わせるんじゃなくて
「夜だってきれいなんだから、悲しまなくても大丈夫」って感じられる。
すい星のごとく夜の美しさと明るさを教えてくれる、素敵な曲です。

追記:好評価五百！こんなことはじめてなのでとても嬉しいです！感謝！",ちゃあみぃ,https://yt3.ggpht.com/ihSFblPKsC2e_3uoCEwPdd4J5gOfSjsmPYnkg-Sgd6BUyjT5O94hwS0gPmHlSzN5oahqBcjnjBk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC49U7QXD1aucYA4WvExv-Tw,UC49U7QXD1aucYA4WvExv-Tw,True,none,518,2021-11-06T12:13:33Z,2022-03-05T22:39:50Z
a51VH9BYzZA,最近まためちゃくちゃ聞いてる曲サビの中毒性ヤバい,"最近まためちゃくちゃ聞いてる曲
サビの中毒性ヤバい",如月りん,https://yt3.ggpht.com/ytc/AMLnZu94oK8rEbbslUpmkSdNTFTlUTZOxaS-I23N3mOSYw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1uxKT5j3feSlFkCaN7uIXQ,UC1uxKT5j3feSlFkCaN7uIXQ,True,none,12,2022-09-12T21:25:08Z,2022-09-12T21:25:08Z
a51VH9BYzZA,1000万回再生おめでとうVtuberというジャンルの垣根を超えて多くの人に聞かれ愛されているのは、すいちゃんの努力の積み重ねがあってこそだと思います。これからもすいちゃんの軌跡をたくさん見せてもらえたら嬉しいです、応援してます,"1000万回再生おめでとう
Vtuberというジャンルの垣根を超えて多くの人に聞かれ愛されているのは、
すいちゃんの努力の積み重ねがあってこそだと思います。
これからもすいちゃんの軌跡をたくさん見せてもらえたら嬉しいです、応援してます",ムウ,https://yt3.ggpht.com/YU0e7cSwk2p_g3rajjqys2ES8JkBDsQvlu6s_P4WnVNaaJOlj4zsEd8hsBSuHbN_GRt8llevAQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCny0KtTATvouR6jzA5lxZAg,UCny0KtTATvouR6jzA5lxZAg,True,none,9,2022-05-15T12:26:14Z,2022-05-15T12:26:14Z
a51VH9BYzZA,Vだけの世界観じゃなくてリアルの世界も入ってて好き！,Vだけの世界観じゃなくてリアルの世界も入ってて好き！,ayataso,https://yt3.ggpht.com/Aze2cwft_6x-sMXaaOcVOJ8kbkl3_4TmQpJhWjDnTNClXTDW-eP7iQW4nDwzFt5QjGyq7ULAfA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2SjX4-zmD66pL-iI4bT-8Q,UC2SjX4-zmD66pL-iI4bT-8Q,True,none,21,2022-08-25T22:18:01Z,2022-08-25T22:18:01Z
a51VH9BYzZA,これからも皆を照らす“Stellar”でいて欲しいな…,これからも皆を照らす“Stellar”でいて欲しいな…,ナユ。,https://yt3.ggpht.com/6H7WWPuLmkuokIKYyL0lepVcfG3cigPKP9kGEHcKC3TCM06jiNTQ3HTI2wSISseMxDfJDRpj3A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfDn9z9jkhLKjHuxdR7S11Q,UCfDn9z9jkhLKjHuxdR7S11Q,True,none,15,2022-09-23T13:57:49Z,2022-09-23T13:57:49Z
a51VH9BYzZA,snowmanの佐久間大介さんが紹介なさったのを聞いて探したら神曲すぎてやばい!!出だしからアカペラってほんとに上手い人だ!!!,"snowmanの佐久間大介さんが紹介なさったのを聞いて探したら神曲すぎてやばい!!
出だしからアカペラってほんとに上手い人だ!!!",佐々木未来,https://yt3.ggpht.com/ytc/AMLnZu8fsXGOW1OP6xY1cK2WUu7ryXPoUMxcR0bm91roTQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCodWg-mp3WVIk9JFy9FGjYw,UCodWg-mp3WVIk9JFy9FGjYw,True,none,369,2022-01-31T23:16:03Z,2022-01-31T23:16:03Z
a51VH9BYzZA,・・・これが、本家か。皆みこち版で歌っててちゃんとしたの聞いたことなかったけど、全っ然違うやんけ・・・。もっと早く聴いとけば良かった。ps.あれ？コメント見てて気づいたけどつい最近1600万突破？えらいタイムリーやなぁ。,"・・・これが、本家か。
皆みこち版で歌っててちゃんとしたの聞いたことなかったけど、全っ然違うやんけ・・・。
もっと早く聴いとけば良かった。

ps.あれ？コメント見てて気づいたけどつい最近1600万突破？
えらいタイムリーやなぁ。",犬神虎竜,https://yt3.ggpht.com/ytc/AMLnZu8K1saMg28nspleOKuSWD9HuWKLl8np4mEO1w9T8A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdpEHSh0w_qTHZCSavGiPlw,UCdpEHSh0w_qTHZCSavGiPlw,True,none,5,2022-10-14T09:04:39Z,2022-10-14T09:07:59Z
a51VH9BYzZA,0:46のドラムかっこいい,0:46のドラムかっこいい,塩塚元,https://yt3.ggpht.com/ytc/AMLnZu9VUOfb_Ygjb4Xo-jZ-DL8w3SM9VZ4kSKlf7g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChjzUO98970d5V6MBmmpSMA,UChjzUO98970d5V6MBmmpSMA,True,none,10,2022-09-02T05:00:33Z,2022-09-02T05:00:33Z
a51VH9BYzZA,今日初めて曲聞いたけど凄いな……声とても好みですわ,"今日初めて曲聞いたけど凄いな……
声とても好みですわ",みつもち,https://yt3.ggpht.com/ytc/AMLnZu-Q0HqrUR8L0za4m5RfkFz4y_Ma8yfSLLHu5tELXQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCM8128ZNxfb0_4VyDlBEZzg,UCM8128ZNxfb0_4VyDlBEZzg,True,none,31,2022-05-19T23:00:43Z,2022-05-19T23:00:43Z
a51VH9BYzZA,なんか分からないけど聞いてると涙出てくる,なんか分からないけど聞いてると涙出てくる,トマホーク,https://yt3.ggpht.com/ytc/AMLnZu_pXngOSkUU8A6OfyLdLogPMwg6yQHsjI4rwhDs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7feyOMAr_C8tLtVy-FXA3w,UC7feyOMAr_C8tLtVy-FXA3w,True,none,67,2022-08-05T10:51:29Z,2022-08-05T10:51:29Z
a51VH9BYzZA,歌い出した時の会場の盛り上がりマジで忘れられん。3rd fes最高でした。,歌い出した時の会場の盛り上がりマジで忘れられん。3rd fes最高でした。,Mats,https://yt3.ggpht.com/ytc/AMLnZu-7lpjbTq1yA5LemAkWzQHzfrLKQ1JSrMmrWPuuxw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCx8iA0kFjaOhRrMVTFKDR8g,UCx8iA0kFjaOhRrMVTFKDR8g,True,none,618,2022-03-19T12:33:36Z,2022-03-19T12:33:36Z
a51VH9BYzZA,何度聞いても掴みの一声に震える,何度聞いても掴みの一声に震える,今日も〜〜,https://yt3.ggpht.com/ytc/AMLnZu_vsu4A2gkZi_L8MbWiMXdzlUhsn8msLPmiweql8g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJ-vtcTR8rgCpKKiPFGBiDQ,UCJ-vtcTR8rgCpKKiPFGBiDQ,True,none,11,2022-08-17T20:02:18Z,2022-08-17T20:02:18Z
a51VH9BYzZA,サビのインパクト最高すぎ♫ヽ(゜∇゜ヽ)♪,サビのインパクト最高すぎ♫ヽ(゜∇゜ヽ)♪,ホロラジオ 【ホロライブ切り抜き】,https://yt3.ggpht.com/_S7eaE-dyDVxfvwwmdJnCUbdLwFwfm5o6_fMExQIm-q4SIggJT4Om1DI5O5dE924bXVTZ94soUE=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQMpOXKWE12m_bheUYr2yZA,UCQMpOXKWE12m_bheUYr2yZA,True,none,5,2022-09-28T13:39:06Z,2022-09-28T13:39:06Z
a51VH9BYzZA,普段のすいちゃんを知ってるだけに別人と思ってしまうけどガチで歌唱力あるなあ,"普段のすいちゃんを知ってるだけに別人と思ってしまうけど
ガチで歌唱力あるなあ",ふぁんく,https://yt3.ggpht.com/M4Y74nFx2orMaMGt6CrKDGvMiE3JoAttWPFVqofD3kPxn83pXvwF8sdjENsPdy5yECP4C0Oh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjjSZ4hQ35N6qqyGb0OtCOQ,UCjjSZ4hQ35N6qqyGb0OtCOQ,True,none,7,2022-07-05T02:57:20Z,2022-07-05T02:57:20Z
a51VH9BYzZA,去年のこれぐらいの季節の頃に、学校の給食放送でこの曲もふくめたstill still stellarのCDが流れてて、当時すいちゃんを知らなかった自分には曲によって違う人に聞こえてたけど、今思うとばからしいな…全部すいちゃんの良さが全面にでてる！,"去年のこれぐらいの季節の頃に、学校の給食放送でこの曲もふくめたstill still stellarのCDが流れてて、当時すいちゃんを知らなかった自分には曲によって違う人に聞こえてたけど、今思うとばからしいな…
全部すいちゃんの良さが全面にでてる！",Mr.バレボール改,https://yt3.ggpht.com/LOIyiMHnjTxL26LcGEGfiA1JXaLLEdle8ZtS53spGd0TCyd8KKNHS5Wxk6T0VEpT1qEGDNzuVqQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCD9kKxlslkmBgVxfm6gb4DA,UCD9kKxlslkmBgVxfm6gb4DA,True,none,43,2022-10-16T15:52:02Z,2022-10-16T15:52:02Z
a51VH9BYzZA,目覚ましテレビでこの曲が紹介されてて、一瞬で好きになりました。ご活動陰ながら応援してます！！,目覚ましテレビでこの曲が紹介されてて、一瞬で好きになりました。ご活動陰ながら応援してます！！,悲しみのヴィラン,https://yt3.ggpht.com/j3EKC33mPuCimMTEQgUyYh1wlwWdW6ema8aYAMao80Li0IDMBG6HmrHdet2VUEKC8xR-o5sT=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC2Hl_buOLxukqUg0JZdLIbg,UC2Hl_buOLxukqUg0JZdLIbg,True,none,107,2021-10-22T14:29:17Z,2021-10-24T10:41:25Z
a51VH9BYzZA,This is what got me to further watch Hololive.,This is what got me to further watch Hololive.,Prokaryotic Cell with a Nucleus,https://yt3.ggpht.com/rxuhL8N9hzCjCWUVkwMJL-xWjPS7i0TeECgsmUlKehNXAAHFqb7MI2ozETC2elyRFiWWVs8bO9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjYTDpkdW_8kIzCsavIAxng,UCjYTDpkdW_8kIzCsavIAxng,True,none,10,2022-06-15T02:41:12Z,2022-06-15T02:41:12Z
a51VH9BYzZA,"The MV is such a mood, I can really feel the aesthetic, it’s wonderful,spectacular,and amazing. Now it’s time to loop this masterpiece with the MV","The MV is such a mood, I can really feel the aesthetic, it’s wonderful,spectacular,and amazing. Now it’s time to loop this masterpiece with the MV",coppocup jojo,https://yt3.ggpht.com/hn-UcR2EiFsQpjWpMeARV7AGKw1e5ErM15fKqD4nVXjyc22yw4gOZbcsNLU8I1vHor5XEtH7zwQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjguZgBdZBHlflqv2I4h9XA,UCjguZgBdZBHlflqv2I4h9XA,True,none,120,2021-10-06T21:41:00Z,2021-10-08T09:09:11Z
a51VH9BYzZA,詩も曲も声も全部良すぎる,詩も曲も声も全部良すぎる,た な かだよ,https://yt3.ggpht.com/ytc/AMLnZu9U2FbU1IVbFclB1rXLfpsqMzn-vOThoys9Rw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDRToEiVtMLfUK3qqIZfTaA,UCDRToEiVtMLfUK3qqIZfTaA,True,none,14,2022-08-10T02:40:39Z,2022-08-10T02:40:39Z
a51VH9BYzZA,この前ゲームしてたら不意にステラステラの歌詞をトークに流している人いて速攻で反応してしまった（笑）かなり知名度あるのを実感してまた聴きに来てしまった（笑）,"この前ゲームしてたら不意にステラステラの歌詞をトークに流している人いて速攻で反応してしまった（笑）
かなり知名度あるのを実感してまた聴きに来てしまった（笑）",アレック,https://yt3.ggpht.com/ytc/AMLnZu_LGXKnnfW-ZoMbnMT8d4gX4hZvArkOBqwy9A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIQIdRqE7ibz1AcVZJpR5nA,UCIQIdRqE7ibz1AcVZJpR5nA,True,none,4,2022-10-26T07:43:17Z,2022-10-26T07:43:17Z
